transfer date,player name,position,from,to,price
jan 13,ola john,attacker,benfica,dep. la coruna,loan
jan 11,stevan jovetic,attacker,inter,sevilla,loan
jan 5,clement lenglet,defender,nancy,sevilla,5000000
jan 5,adalberto penaranda,attacker,watford,malaga,loan
jan 2,dimitrios siovas,defender,olympiacos,leganes,loan
sep 16,ryan babel,attacker,al ain,dep.la coruna,0
aug 31,alberto bueno,attacker,porto,granada,loan
aug 31,denys boyko,goalkeeper,besiktas,malaga,loan
aug 31,eilaquim mangala,defender,manchester city,valencia,loan
aug 31,javi alamo,attacker,girona,osasuna,0
aug 31,omer atzily,attacker,beitar jerusalem,granada,"750,000"
aug 31,omer atzili,attacker,beitar jerusalem,granada,"750,000"
aug 31,anaitz arbilla,defender,espanyol,eibar,"750,000"
aug 31,emannuel riviere,attacker,newcastle,osasuna,loan
aug 31,ruben vezo,defender,valencia,granada,loan
aug 31,samir nasri,midfielder,manchester city,sevilla,loan
aug 31,didier digard,midfielder,real betis,osasuna,loan
aug 31,diego lopez,goalkeeper,ac milan,espanyol,loan
aug 31,ezequiel garay,defender,zenit,valencia,undisclosed
aug 31,joselu,attacker,stoke,dep. la coruna,loan
aug 31,alvaro vazquez,attacker,getafe,espanyol,undisclosed
aug 31,alvaro gonzalez,defender,espanyol,villarreal,4000000
aug 31,ryan donk,defender,galatasaray,betis,loan
aug 31,aleksandar katai,midfielder,red star,alaves,2000000
aug 31,franck tabanou,defender,swansea,granada,loan
aug 31,mehdi carcela,midfielder,benfica,granada,4000000
aug 31,diego reyes,defender,porto,espanyol,loan
aug 31,robert ibanez,midfielder,valencia,leganes,loan
aug 30,paco alcacer,attacker,valencia,barcelona,30000000
aug 30,borja viguera,attacker,athletic bilbao,sporting gijon,0
aug 30,munir el haddadi,attacker,barcelona,valencia,loan
aug 30,artem kravets,attacker,dynamo kyiv,granada,loan
aug 29,nano,attacker,tenerife,eibar,3200000
aug 29,omer atzili,midfielder,b. jerusalem,granada,"750,000"
aug 29,giuseppe rossi,attacker,fiorentina,celta,loan
aug 27,salvatore sirigu,goalkeeper,psg,sevilla,loan
aug 27,david lopez,midfielder,napoli,espanyol,4500000
aug 27,fran rico,midfielder,granada,eibar,loan
aug 27,andreas pereira,midfielder,manchester utd,granada,loan
aug 26,sergi samper,midfielder,barcelona,granada,loan
aug 26,douglas,defender,barcelona,sporting gijon,loan
aug 25,sergio leon,attacker,elche,osasuna,1700000
aug 25,darko brasanac,midfielder,partizan,real betis,1500000
aug 25,luciano,attacker,corinthians,leganes,loan
aug 25,jasper cillessen,goalkeeper,ajax,barcelona,13000000
aug 19,gaston silva,defender,torino,granada,loan
aug 19,carlos clerk,defender,espanyol,osasuna,0
aug 19,cristian espinoza,attacker,villarreal,alaves,loan
aug 18,diego rico,defender,real zaragoza,leganes,1000000
aug 17,mario suarez,midfielder,watford,valencia,loan
aug 17,darwin machis,attacker,granada,leganes,loan
aug 17,manuel garcia,midfielder,manchester city,alaves,loan
aug 16,xavi torres,midfielder,real betis,sporting gijon,0
aug 15,carlos vigaray,defender,getafe,alaves,undisclosed
aug 15,javi fuego,midfielder,valencia,espanyol,3000000
aug 15,jose campana,midfielder,sampdoria,levante,undisclosed
aug 15,oriol riera,attacker,dep. la coruna,osasuna,loan
aug 15,santos borre,attacker,atletico madrid,villarreal,loan
aug 12,juan rafael fuentes,defender,espanyol,osasuna,0
aug 12,victor camarasa,midfielder,levante,alaves,loan
aug 11,marcos llorente,midfielder,real madrid,alaves ,loan
aug 11,martin demichelis,defender,manchester city,espanyol,0
aug 11,jose angulo,attacker,independiente,granada,undisclosed
aug 9,geronimo rulli,goalkeeper,manchester city,real sociedad,7000000
aug 8,nicola sansone,attacker,sassuolo,villarreal,13000000
aug 6,marlos moreno,attacker,manchester city,dep. la coruna,loan
aug 6,ezequiel ponce,attacker,roma,granada,loan
aug 5,theo hernandez,defender,atletico madrid,alaves,loan
aug 5,gabriel mercado,defender,river plate,sevilla,2200000
aug 5,matthieu saunier,defender,troyes,granada,0
aug 5,aleksandar pantic,defender,villarreal,alaves,loan
aug 5,jean-sylvain babin,defender,granada,sporting gijon,0
aug 4,cristian espinoza,attacker,huracan,villarreal,7200000
aug 4,alejandro galvez,defender,werder bremen,eibar,1500000
aug 3,roberto soriano,midfielder,sampdoria,villarreal,13500000
aug 2,martin montoya,defender,barcelona,valencia,0
aug 2,kevin-prince boateng,midfielder,ac milan,las palmas,0
aug 1,duje cop,attacker,cagliari,sporting gijon,loan
aug 1,roman zozulya,attacker,dnipro,real betis,0
aug 1,wissam ben yedder,attacker,toulouse,sevilla,9000000
aug 1,pione sisto,attacker,midtjylland,celta,undisclosed
aug 1,willian jose,attacker,deportivo maldonado,real sociedad,undisclosed
jul 31,kevin gameiro,attacker,sevilla,atletico madrid,34000000
jul 31,luciano vietto,attacker,atletico madrid,sevilla,loan
jul 27,alexandre pato,attacker,corinthians,villarreal,3000000
jul 26,carl medjani,midfielder,levante,leganes,0
jul 26,jose angel,defender,porto,villarreal,loan
jul 26,andres fernandez,goalkeeper,porto,villarreal,loan
jul 26,axel werner,goalkeeper,atletico rafaela,atletico madrid,"800,000"
jul 23,fernando amorebieta,defender,fulham,sporting gijon,undisclosed
jul 23,andre gomes,midfielder,valencia,barcelona,50000000
jul 23,guillermo ochoa,goalkeeper,malaga,granada,loan
jul 21,fran merida,midfielder,huesca,osasuna,undisclosed
jul 21,alberto brignoli,goalkeeper,juventus,leganes,loan
jul 20,unai bustinza,defender,athletic bilbao,leganes,undisclosed
jul 20,daniel torres,midfielder,indep. medellin,alaves,3200000
jul 18,guilherme,midfielder,udinese,dep. la coruna,loan
jul 17,ganso,midfielder,santos,sevilla,9100000
jul 17,franco vazquez,attacker,palermo,sevilla,15000000
jul 17,pablo piatti,attacker,valencia,espanyol,loan
jul 16,antonio sanabria,attacker,roma,real betis,7500000
jul 16,goran causic,midfielder,eskisehirspor,osasuna,0
jul 16,ruben sobrino,attacker,manchester city,alaves,loan
jul 16,marko livaja,attacker,rubin kazan,las palmas,0
jul 15,jon toral,midfielder,arsenal,granada,loan
jul 15,alberto garcia,goalkeeper,sporting gijon,getafe ,0
jul 14,lucas digne,defender,psg,barcelona,16500000
jul 13,bebe,attacker,benfica,eibar,1500000
jul 13,facundo roncaglia,defender,fiorentina,celta,0
jul 13,matias kranevitter,midfielder,atletico madrid,sevilla,loan
jul 13,yoel rodriguez,goalkeeper,valencia,eibar,loan
jul 12,joaquin correa,midfielder,sampdoria,sevilla,13000000
jul 12,alvaro medran,midfielder,real madrid,valencia,1500000
jul 10,leo baptistao,attacker,atletico madrid,espanyol,6000000
jul 10,alfred n'diaye,midfielder,real betis,villarreal,8000000
jul 10,raul albentosa,defender,derby,dep. la coruna,undisclosed
jul 8,sandro ramirez,attacker,barcelona,malaga,0
jul 7,jeremie boga,midfielder,chelsea,granada,loan
jul 7,felipe gutierrez,midfielder,twente,real betis,3500000
jul 7,burgui,attacker,real madrid,sporting gijon,loan
jul 7,rober suarez,defender,dep. la coruna,levante,loan
jul 7,lillo castellano,defender,eibar,sporting gijon,0
jul 6,sime vrsaljko,defender,sassuolo,atletico madrid,18000000
jul 6,luis nani,attacker,fenerbahce,valencia,8500000
jul 6,pedro leon,midfielder,getafe ,eibar,0
jul 6,alvaro lemos,midfielder,lugo,celta,undisclosed
jul 5,jose manuel jurado,midfielder,watford,espanyol,undisclosed
jul 5,diego marino,goalkeeper,levante,sporting gijon,"200,000"
jul 1,denis suarez,attacker,villarreal,barcelona,3500000
jul 1,aissa mandi,defender,reims,real betis,4000000
jul 1,samuel umtiti,defender,lyon,barcelona,25000000
jun 30,przemyslaw tyton,goalkeeper,stuttgart,dep. la coruna,undisclosed
jun 30,bakary kone,defender,lyon,malaga,"800,000"
jun 30,florian lejeune,defender,manchester city,eibar,1500000
jun 29,miguel angel guerrero,attacker,sporting gijon,leganes,0
jun 29,jose antonio reyes,midfielder,sevilla,espanyol,0
jun 23,roberto,goalkeeper,olympiacos,espanyol,3000000
jun 22,unai elgezabal,defender,barakaldo,eibar,0
jun 22,pere milla,attacker,logrones,eibar,0
jun 22,alvaro morata,attacker,juventus,real madrid,30000000
jun 22,tono,goalkeeper,aek larnaca,real sociedad,0
jun 22,willian jose,attacker,maldonado,real betis,loan
jun 22,keko,attacker,eibar,malaga,4000000
jun 22,fausto,midfielder,alcoron,osasuna,0
jun 22,borja valle,midfielder,real oviedo,dep. la coruna,0
jun 17,matias nahuel,midfielder,villareal,real betis,loan
jun 17,nicolas gaitan,midfielder,benfica,atletico madrid,15500000
jun 16,denis cheryshev,attacker,real madrid,villarreal,8000000
jun 13,hiroshi kiyotake,midfielder,hannover,sevilla,6500000
jun 11,pablo sarabia,midfielder,getafe,sevilla,1000000
jun 10,juanmi,attacker,southampton,real sociedad,5000000
jun 10,jonas martin,midfielder,montpellier,real betis,2500000
jun 2,riza durmisi,defender,brondby,real betis,2300000
jun 2,akram afif,attacker,al sadd,villarreal,undisclosed
jun 2,jordi calavera,defender,gimnastic,eibar,0
jun 2,mikel villanueva,defender,deportivo lara,malaga,undisclosed
jun 2,diogo jota,midfielder,pacos ferreira,atletico madrid,7000000
jun 2,emre colak,attacker,galatasaray,dep. la coruna,0
jun 2,helder lopes,defender,pacos ferreira,las palmas,0
jun 2,michael santos,attacker,river montevideo,malaga,4000000
jun 2,jony,midfielder,sporting gijon,malaga,0
